transaction_id,date,customer_id,region,segment,product_id,category,quantity,unit_price,revenue
TXN_007449,2022-06-25,CUST_0286,West,Budget,PROD_041,Books,1,36.58,36.58
TXN_007450,2022-07-03,CUST_0056,North,Premium,PROD_048,Sports,2,462.32,924.65
TXN_007451,2022-10-22,CUST_0260,South,Budget,PROD_014,Electronics,1,419.35,419.35
TXN_007452,2022-02-14,CUST_0243,North,Regular,PROD_032,Electronics,3,382.32,1146.96
TXN_007453,2022-04-20,CUST_0213,South,Budget,PROD_006,Books,2,83.18,166.35
TXN_007454,2023-01-25,CUST_0351,East,Budget,PROD_017,Clothing,3,142.72,428.15
TXN_007455,2023-09-28,CUST_0172,South,Premium,PROD_003,Clothing,1,219.32,219.32
TXN_007456,2022-08-17,CUST_0156,East,Regular,PROD_005,Home & Garden,1,186.07,186.07
TXN_007457,2023-04-17,CUST_0191,West,Regular,PROD_017,Clothing,1,151.96,151.96
TXN_007458,2023-12-06,CUST_0073,North,Budget,PROD_004,Clothing,2,107.51,215.02
TXN_007459,2023-09-10,CUST_0305,South,Regular,PROD_029,Sports,1,311.81,311.81
TXN_007460,2022-01-17,CUST_0089,West,Budget,PROD_027,Clothing,1,285.43,285.43
TXN_007461,2022-09-07,CUST_0456,West,Budget,PROD_023,Books,1,232.41,232.41
TXN_007462,2022-09-19,CUST_0360,North,Regular,PROD_007,Books,1,183.03,183.03
TXN_007463,2023-11-15,CUST_0465,North,Regular,PROD_002,Sports,1,243.53,243.53
TXN_007464,2022-08-27,CUST_0259,West,Regular,PROD_044,Home & Garden,3,377.19,1131.56
TXN_007465,2022-08-10,CUST_0127,East,Regular,PROD_024,Clothing,1,55.58,55.58
TXN_007466,2022-01-27,CUST_0385,East,Regular,PROD_044,Home & Garden,3,312.66,937.99
TXN_007467,2023-12-05,CUST_0047,South,Budget,PROD_033,Home & Garden,2,464.27,928.55
TXN_007468,2023-12-16,CUST_0439,North,Regular,PROD_029,Sports,3,332.47,997.42
TXN_007469,2022-08-01,CUST_0426,West,Regular,PROD_041,Books,1,53.1,53.1
TXN_007470,2023-08-20,CUST_0484,West,Regular,PROD_005,Home & Garden,1,207.59,207.59
TXN_007471,2022-05-20,CUST_0103,West,Regular,PROD_015,Clothing,1,560.85,560.85
TXN_007472,2023-07-18,CUST_0408,North,Regular,PROD_029,Sports,1,388.09,388.09
TXN_007473,2023-04-04,CUST_0444,North,Budget,PROD_024,Clothing,1,64.91,64.91
TXN_007474,2022-09-04,CUST_0239,North,Budget,PROD_036,Home & Garden,1,186.8,186.8
TXN_007475,2022-09-24,CUST_0449,North,Budget,PROD_028,Clothing,1,240.27,240.27
TXN_007476,2022-10-05,CUST_0405,East,Premium,PROD_020,Beauty,1,513.02,513.02
TXN_007477,2023-09-12,CUST_0142,South,Budget,PROD_041,Books,1,40.17,40.17
TXN_007478,2022-01-22,CUST_0404,North,Budget,PROD_004,Clothing,2,127.81,255.63
TXN_007479,2022-09-04,CUST_0396,East,Regular,PROD_045,Electronics,2,177.79,355.59
TXN_007480,2023-08-14,CUST_0031,North,Premium,PROD_038,Home & Garden,1,240.16,240.16
TXN_007481,2022-05-10,CUST_0443,West,Regular,PROD_041,Books,1,37.94,37.94
TXN_007482,2023-10-10,CUST_0279,West,Budget,PROD_033,Home & Garden,1,469.12,469.12
TXN_007483,2023-07-19,CUST_0026,South,Regular,PROD_003,Clothing,3,174.85,524.55
TXN_007484,2022-12-14,CUST_0386,South,Budget,PROD_011,Electronics,1,245.57,245.57
TXN_007485,2023-01-27,CUST_0215,East,Regular,PROD_008,Home & Garden,1,133.72,133.72
TXN_007486,2022-10-21,CUST_0437,West,Premium,PROD_018,Beauty,2,126.67,253.35
TXN_007487,2022-07-06,CUST_0465,North,Regular,PROD_017,Clothing,2,146.17,292.35
TXN_007488,2023-11-24,CUST_0348,East,Premium,PROD_034,Home & Garden,1,32.37,32.37
TXN_007489,2022-04-09,CUST_0301,East,Premium,PROD_050,Sports,1,478.7,478.7
TXN_007490,2022-05-29,CUST_0163,West,Regular,PROD_004,Clothing,1,105.47,105.47
TXN_007491,2022-06-27,CUST_0219,South,Premium,PROD_026,Sports,1,245.24,245.24
TXN_007492,2023-06-20,CUST_0343,North,Regular,PROD_005,Home & Garden,3,201.42,604.25
TXN_007493,2023-05-19,CUST_0359,East,Budget,PROD_038,Home & Garden,1,299.51,299.51
TXN_007494,2022-04-09,CUST_0435,North,Budget,PROD_043,Beauty,1,240.54,240.54
TXN_007495,2022-11-30,CUST_0048,North,Regular,PROD_001,Electronics,3,333.59,1000.77
TXN_007496,2022-12-25,CUST_0057,South,Regular,PROD_016,Home & Garden,1,455.84,455.84
TXN_007497,2023-05-03,CUST_0325,North,Regular,PROD_048,Sports,3,454.22,1362.65
TXN_007498,2022-05-16,CUST_0446,East,Regular,PROD_047,Electronics,3,386.34,1159.03
TXN_007499,2022-12-21,CUST_0323,South,Regular,PROD_032,Electronics,1,480.48,480.48
TXN_007500,2023-07-09,CUST_0129,East,Regular,PROD_015,Clothing,1,417.39,417.39
TXN_007501,2022-06-17,CUST_0247,West,Regular,PROD_027,Clothing,1,401.19,401.19
TXN_007502,2023-06-22,CUST_0106,North,Regular,PROD_031,Home & Garden,3,267.95,803.84
TXN_007503,2023-02-16,CUST_0105,North,Premium,PROD_036,Home & Garden,1,258.08,258.08
TXN_007504,2023-11-12,CUST_0180,East,Regular,PROD_003,Clothing,1,172.91,172.91
TXN_007505,2022-12-19,CUST_0326,East,Budget,PROD_044,Home & Garden,1,263.88,263.88
TXN_007506,2023-10-30,CUST_0455,East,Premium,PROD_008,Home & Garden,1,144.77,144.77
TXN_007507,2022-11-26,CUST_0064,North,Budget,PROD_002,Sports,2,203.99,407.98
TXN_007508,2023-06-29,CUST_0223,West,Premium,PROD_031,Home & Garden,2,265.27,530.55
TXN_007509,2022-04-01,CUST_0177,North,Budget,PROD_010,Electronics,1,52.81,52.81
TXN_007510,2023-10-09,CUST_0223,West,Premium,PROD_034,Home & Garden,2,26.15,52.3
TXN_007511,2022-01-13,CUST_0470,South,Regular,PROD_035,Books,1,255.66,255.66
TXN_007512,2023-11-24,CUST_0166,East,Premium,PROD_036,Home & Garden,2,178.12,356.25
TXN_007513,2023-09-16,CUST_0104,South,Regular,PROD_029,Sports,2,298.17,596.34
TXN_007514,2023-02-05,CUST_0131,East,Regular,PROD_016,Home & Garden,1,400.05,400.05
TXN_007515,2023-09-14,CUST_0029,West,Regular,PROD_007,Books,3,150.96,452.87
TXN_007516,2022-11-25,CUST_0003,East,Regular,PROD_010,Electronics,3,62.63,187.89
TXN_007517,2023-10-03,CUST_0140,South,Regular,PROD_002,Sports,1,251.69,251.69
TXN_007518,2023-10-24,CUST_0467,West,Budget,PROD_011,Electronics,3,203.29,609.88
TXN_007519,2022-06-18,CUST_0427,West,Regular,PROD_012,Sports,1,204.96,204.96
TXN_007520,2023-02-22,CUST_0212,West,Regular,PROD_036,Home & Garden,1,228.2,228.2
TXN_007521,2022-09-20,CUST_0042,South,Regular,PROD_044,Home & Garden,2,280.69,561.38
TXN_007522,2023-05-17,CUST_0118,South,Premium,PROD_028,Clothing,2,260.94,521.88
TXN_007523,2023-02-27,CUST_0368,North,Regular,PROD_046,Sports,3,12.96,38.88
TXN_007524,2022-07-06,CUST_0013,South,Regular,PROD_011,Electronics,1,205.59,205.59
TXN_007525,2022-12-03,CUST_0042,South,Regular,PROD_028,Clothing,3,316.78,950.34
TXN_007526,2022-02-23,CUST_0281,North,Regular,PROD_023,Books,1,219.75,219.75
TXN_007527,2022-10-27,CUST_0470,South,Regular,PROD_022,Clothing,1,151.06,151.06
TXN_007528,2022-03-10,CUST_0221,West,Regular,PROD_022,Clothing,2,148.61,297.22
TXN_007529,2023-11-11,CUST_0421,East,Regular,PROD_039,Clothing,1,315.62,315.62
TXN_007530,2023-12-04,CUST_0354,North,Regular,PROD_003,Clothing,1,214.47,214.47
TXN_007531,2023-05-21,CUST_0249,West,Regular,PROD_035,Books,1,273.54,273.54
TXN_007532,2023-02-22,CUST_0321,North,Regular,PROD_019,Clothing,1,469.64,469.64
TXN_007533,2023-05-09,CUST_0122,North,Premium,PROD_026,Sports,2,261.44,522.87
TXN_007534,2022-11-14,CUST_0152,East,Regular,PROD_004,Clothing,2,99.03,198.05
TXN_007535,2023-07-10,CUST_0085,North,Budget,PROD_037,Clothing,2,263.39,526.78
TXN_007536,2023-03-17,CUST_0088,West,Regular,PROD_043,Beauty,1,260.07,260.07
TXN_007537,2023-03-05,CUST_0254,North,Regular,PROD_048,Sports,1,477.8,477.8
TXN_007538,2023-04-12,CUST_0021,North,Regular,PROD_008,Home & Garden,1,116.96,116.96
TXN_007539,2023-11-08,CUST_0230,South,Regular,PROD_050,Sports,1,569.17,569.17
TXN_007540,2023-10-28,CUST_0268,North,Regular,PROD_038,Home & Garden,2,309.42,618.83
TXN_007541,2022-01-21,CUST_0234,North,Regular,PROD_044,Home & Garden,1,317.3,317.3
TXN_007542,2022-07-21,CUST_0442,South,Regular,PROD_043,Beauty,1,245.02,245.02
TXN_007543,2022-03-17,CUST_0473,South,Regular,PROD_017,Clothing,1,177.92,177.92
TXN_007544,2022-11-08,CUST_0435,North,Budget,PROD_031,Home & Garden,2,358.13,716.25
TXN_007545,2023-10-01,CUST_0233,West,Regular,PROD_034,Home & Garden,1,27.76,27.76
TXN_007546,2022-08-15,CUST_0282,West,Regular,PROD_043,Beauty,2,237.45,474.89
TXN_007547,2022-05-19,CUST_0172,South,Premium,PROD_029,Sports,2,407.92,815.84
TXN_007548,2022-08-25,CUST_0171,East,Regular,PROD_045,Electronics,1,162.89,162.89
TXN_007549,2023-06-28,CUST_0368,North,Regular,PROD_046,Sports,1,15.77,15.77
TXN_007550,2023-05-21,CUST_0196,North,Regular,PROD_007,Books,3,149.96,449.88
TXN_007551,2023-06-04,CUST_0295,West,Regular,PROD_039,Clothing,1,332.88,332.88
TXN_007552,2023-04-25,CUST_0250,South,Premium,PROD_038,Home & Garden,1,286.78,286.78
TXN_007553,2023-09-26,CUST_0432,East,Budget,PROD_007,Books,1,157.98,157.98
TXN_007554,2023-03-05,CUST_0140,South,Regular,PROD_020,Beauty,1,495.4,495.4
TXN_007555,2023-08-29,CUST_0248,East,Regular,PROD_002,Sports,1,221.64,221.64
TXN_007556,2023-05-30,CUST_0330,East,Budget,PROD_037,Clothing,1,364.92,364.92
TXN_007557,2022-12-28,CUST_0419,North,Regular,PROD_034,Home & Garden,1,31.1,31.1
TXN_007558,2023-05-20,CUST_0294,East,Regular,PROD_036,Home & Garden,1,224.9,224.9
TXN_007559,2023-06-09,CUST_0369,East,Premium,PROD_023,Books,2,189.98,379.96
TXN_007560,2022-11-23,CUST_0409,East,Premium,PROD_033,Home & Garden,2,420.37,840.75
TXN_007561,2023-02-23,CUST_0246,North,Regular,PROD_030,Home & Garden,3,237.05,711.14
TXN_007562,2023-07-15,CUST_0025,West,Budget,PROD_033,Home & Garden,2,474.74,949.49
TXN_007563,2023-06-04,CUST_0308,East,Regular,PROD_030,Home & Garden,1,182.56,182.56
TXN_007564,2022-09-25,CUST_0136,East,Regular,PROD_047,Electronics,2,461.28,922.56
TXN_007565,2022-02-26,CUST_0098,North,Regular,PROD_030,Home & Garden,2,231.63,463.26
TXN_007566,2022-03-17,CUST_0106,North,Regular,PROD_016,Home & Garden,2,525.12,1050.25
TXN_007567,2023-07-16,CUST_0224,South,Budget,PROD_023,Books,1,193.72,193.72
TXN_007568,2023-08-30,CUST_0217,East,Regular,PROD_007,Books,2,152.41,304.83
TXN_007569,2022-01-31,CUST_0272,East,Budget,PROD_050,Sports,1,430.69,430.69
TXN_007570,2022-08-06,CUST_0164,West,Premium,PROD_020,Beauty,2,426.01,852.03
TXN_007571,2023-04-01,CUST_0189,West,Regular,PROD_006,Books,3,72.49,217.47
TXN_007572,2022-08-09,CUST_0380,North,Regular,PROD_012,Sports,1,224.36,224.36
TXN_007573,2023-06-15,CUST_0162,South,Regular,PROD_017,Clothing,1,165.61,165.61
TXN_007574,2022-08-10,CUST_0075,North,Premium,PROD_023,Books,1,183.62,183.62
TXN_007575,2023-03-11,CUST_0409,East,Premium,PROD_014,Electronics,1,353.61,353.61
TXN_007576,2023-04-17,CUST_0021,North,Regular,PROD_011,Electronics,3,177.89,533.67
TXN_007577,2022-02-11,CUST_0341,South,Premium,PROD_050,Sports,1,559.49,559.49
TXN_007578,2022-01-08,CUST_0167,South,Regular,PROD_032,Electronics,1,373.54,373.54
TXN_007579,2022-07-23,CUST_0205,West,Regular,PROD_031,Home & Garden,1,297.07,297.07
TXN_007580,2022-11-19,CUST_0493,East,Regular,PROD_032,Electronics,2,535.45,1070.9
TXN_007581,2022-09-25,CUST_0259,West,Regular,PROD_039,Clothing,1,351.1,351.1
TXN_007582,2022-02-03,CUST_0199,West,Regular,PROD_029,Sports,1,384.08,384.08
TXN_007583,2023-11-14,CUST_0076,North,Budget,PROD_038,Home & Garden,1,224.7,224.7
TXN_007584,2022-04-06,CUST_0459,North,Budget,PROD_045,Electronics,1,176.77,176.77
TXN_007585,2022-02-24,CUST_0001,East,Premium,PROD_017,Clothing,3,155.89,467.68
TXN_007586,2023-10-25,CUST_0338,North,Regular,PROD_044,Home & Garden,2,283.33,566.66
TXN_007587,2022-09-17,CUST_0139,South,Premium,PROD_011,Electronics,1,196.15,196.15
TXN_007588,2022-07-30,CUST_0430,North,Regular,PROD_031,Home & Garden,1,314.36,314.36
TXN_007589,2023-01-18,CUST_0455,East,Premium,PROD_009,Clothing,1,396.03,396.03
TXN_007590,2022-07-24,CUST_0258,South,Budget,PROD_030,Home & Garden,1,219.98,219.98
TXN_007591,2022-04-09,CUST_0349,West,Regular,PROD_007,Books,3,157.0,471.0
TXN_007592,2023-05-15,CUST_0330,East,Budget,PROD_039,Clothing,1,276.29,276.29
TXN_007593,2023-09-20,CUST_0141,West,Regular,PROD_031,Home & Garden,1,251.68,251.68
TXN_007594,2022-10-09,CUST_0174,South,Premium,PROD_023,Books,3,206.85,620.54
TXN_007595,2022-08-09,CUST_0393,East,Budget,PROD_049,Sports,1,343.81,343.81
TXN_007596,2022-05-12,CUST_0471,North,Budget,PROD_009,Clothing,1,403.75,403.75
TXN_007597,2023-06-11,CUST_0029,West,Regular,PROD_019,Clothing,1,475.17,475.17
TXN_007598,2022-09-13,CUST_0420,West,Regular,PROD_042,Home & Garden,1,198.21,198.21
TXN_007599,2023-06-06,CUST_0390,North,Budget,PROD_044,Home & Garden,1,366.26,366.26
TXN_007600,2023-03-16,CUST_0260,South,Budget,PROD_018,Beauty,1,137.61,137.61
TXN_007601,2022-10-24,CUST_0214,East,Regular,PROD_015,Clothing,1,392.71,392.71
TXN_007602,2022-09-15,CUST_0353,South,Regular,PROD_047,Electronics,1,498.49,498.49
TXN_007603,2022-05-16,CUST_0484,West,Regular,PROD_038,Home & Garden,2,256.2,512.4
TXN_007604,2023-03-07,CUST_0099,South,Regular,PROD_001,Electronics,1,385.02,385.02
TXN_007605,2022-12-19,CUST_0096,North,Budget,PROD_032,Electronics,3,528.95,1586.85
TXN_007606,2022-05-15,CUST_0467,West,Budget,PROD_028,Clothing,1,249.62,249.62
TXN_007607,2023-09-03,CUST_0202,South,Regular,PROD_010,Electronics,3,57.78,173.34
TXN_007608,2022-02-10,CUST_0146,South,Regular,PROD_039,Clothing,1,357.57,357.57
TXN_007609,2022-05-05,CUST_0330,East,Budget,PROD_049,Sports,1,363.24,363.24
TXN_007610,2023-01-12,CUST_0066,North,Regular,PROD_035,Books,1,371.68,371.68
TXN_007611,2022-05-01,CUST_0002,South,Budget,PROD_035,Books,1,284.61,284.61
TXN_007612,2023-06-23,CUST_0211,North,Budget,PROD_033,Home & Garden,1,434.3,434.3
TXN_007613,2022-12-15,CUST_0469,South,Regular,PROD_037,Clothing,3,259.01,777.03
TXN_007614,2022-09-15,CUST_0298,South,Regular,PROD_036,Home & Garden,1,181.88,181.88
TXN_007615,2022-11-09,CUST_0193,North,Regular,PROD_021,Books,3,352.08,1056.23
TXN_007616,2023-09-19,CUST_0139,South,Premium,PROD_034,Home & Garden,2,32.77,65.54
TXN_007617,2023-09-26,CUST_0042,South,Regular,PROD_047,Electronics,1,472.09,472.09
TXN_007618,2022-03-11,CUST_0436,North,Regular,PROD_029,Sports,1,399.37,399.37
TXN_007619,2022-03-31,CUST_0043,West,Budget,PROD_037,Clothing,1,299.74,299.74
TXN_007620,2023-07-08,CUST_0265,East,Regular,PROD_008,Home & Garden,1,164.21,164.21
TXN_007621,2023-05-03,CUST_0191,West,Regular,PROD_029,Sports,1,346.63,346.63
TXN_007622,2022-11-11,CUST_0313,East,Budget,PROD_013,Books,1,444.7,444.7
TXN_007623,2023-08-01,CUST_0074,South,Regular,PROD_010,Electronics,1,61.01,61.01
TXN_007624,2023-12-02,CUST_0046,South,Budget,PROD_018,Beauty,1,131.22,131.22
TXN_007625,2022-11-11,CUST_0250,South,Premium,PROD_043,Beauty,3,333.01,999.02
TXN_007626,2023-04-29,CUST_0135,North,Regular,PROD_038,Home & Garden,1,214.49,214.49
TXN_007627,2022-09-14,CUST_0425,East,Regular,PROD_035,Books,1,310.71,310.71
TXN_007628,2022-05-05,CUST_0138,East,Budget,PROD_005,Home & Garden,1,177.66,177.66
TXN_007629,2023-08-26,CUST_0460,West,Regular,PROD_012,Sports,1,241.73,241.73
TXN_007630,2023-04-11,CUST_0456,West,Budget,PROD_019,Clothing,1,537.74,537.74
TXN_007631,2023-01-02,CUST_0150,South,Premium,PROD_019,Clothing,1,484.23,484.23
TXN_007632,2023-04-06,CUST_0185,North,Premium,PROD_039,Clothing,1,284.8,284.8
TXN_007633,2022-06-11,CUST_0131,East,Regular,PROD_015,Clothing,2,553.6,1107.19
TXN_007634,2022-06-25,CUST_0229,North,Budget,PROD_046,Sports,1,16.03,16.03
TXN_007635,2022-06-12,CUST_0219,South,Premium,PROD_050,Sports,1,460.98,460.98
TXN_007636,2023-05-03,CUST_0487,South,Premium,PROD_050,Sports,1,455.6,455.6
TXN_007637,2022-05-13,CUST_0221,West,Regular,PROD_004,Clothing,2,113.55,227.09
TXN_007638,2022-06-17,CUST_0495,South,Budget,PROD_001,Electronics,1,352.47,352.47
TXN_007639,2023-09-06,CUST_0329,North,Premium,PROD_003,Clothing,2,182.33,364.67
TXN_007640,2022-04-24,CUST_0157,South,Budget,PROD_035,Books,1,350.74,350.74
TXN_007641,2023-02-22,CUST_0072,North,Budget,PROD_033,Home & Garden,1,518.45,518.45
TXN_007642,2023-06-09,CUST_0443,West,Regular,PROD_048,Sports,1,469.67,469.67
TXN_007643,2023-12-16,CUST_0337,South,Premium,PROD_019,Clothing,2,499.56,999.12
TXN_007644,2022-11-22,CUST_0301,East,Premium,PROD_007,Books,1,155.19,155.19
TXN_007645,2023-03-29,CUST_0137,South,Budget,PROD_034,Home & Garden,1,33.36,33.36
TXN_007646,2023-05-25,CUST_0098,North,Regular,PROD_037,Clothing,3,284.95,854.84
TXN_007647,2022-04-09,CUST_0290,South,Budget,PROD_047,Electronics,1,488.07,488.07
TXN_007648,2022-03-07,CUST_0211,North,Budget,PROD_006,Books,2,86.83,173.67
TXN_007649,2023-03-27,CUST_0495,South,Budget,PROD_044,Home & Garden,1,308.05,308.05
TXN_007650,2023-07-24,CUST_0410,East,Budget,PROD_035,Books,1,336.58,336.58
TXN_007651,2023-06-13,CUST_0328,West,Premium,PROD_020,Beauty,1,530.34,530.34
TXN_007652,2023-06-04,CUST_0421,East,Regular,PROD_048,Sports,1,396.49,396.49
TXN_007653,2023-01-21,CUST_0164,West,Premium,PROD_006,Books,2,74.87,149.75
TXN_007654,2022-11-02,CUST_0372,North,Budget,PROD_016,Home & Garden,1,458.66,458.66
TXN_007655,2023-08-06,CUST_0390,North,Budget,PROD_011,Electronics,1,169.04,169.04
TXN_007656,2022-03-10,CUST_0423,West,Budget,PROD_038,Home & Garden,1,285.18,285.18
TXN_007657,2022-06-10,CUST_0274,North,Budget,PROD_023,Books,1,198.96,198.96
TXN_007658,2022-05-30,CUST_0298,South,Regular,PROD_011,Electronics,1,185.5,185.5
TXN_007659,2022-02-08,CUST_0458,West,Budget,PROD_032,Electronics,1,406.04,406.04
TXN_007660,2022-04-08,CUST_0299,West,Regular,PROD_036,Home & Garden,1,214.77,214.77
TXN_007661,2022-03-31,CUST_0441,East,Budget,PROD_007,Books,1,182.25,182.25
TXN_007662,2023-11-14,CUST_0154,East,Regular,PROD_021,Books,3,415.58,1246.74
TXN_007663,2022-07-05,CUST_0169,East,Regular,PROD_046,Sports,2,13.94,27.88
TXN_007664,2023-04-29,CUST_0050,South,Regular,PROD_005,Home & Garden,1,178.73,178.73
TXN_007665,2023-08-27,CUST_0239,North,Budget,PROD_039,Clothing,1,242.38,242.38
TXN_007666,2022-11-08,CUST_0429,West,Regular,PROD_032,Electronics,1,373.52,373.52
TXN_007667,2022-05-13,CUST_0202,South,Regular,PROD_002,Sports,1,267.82,267.82
TXN_007668,2022-02-07,CUST_0368,North,Regular,PROD_037,Clothing,1,291.67,291.67
TXN_007669,2022-04-21,CUST_0440,North,Premium,PROD_041,Books,1,42.56,42.56
TXN_007670,2022-07-06,CUST_0258,South,Budget,PROD_012,Sports,1,184.94,184.94
TXN_007671,2022-03-08,CUST_0371,West,Premium,PROD_039,Clothing,2,244.96,489.93
TXN_007672,2023-08-27,CUST_0282,West,Regular,PROD_007,Books,1,182.64,182.64
TXN_007673,2022-11-16,CUST_0095,South,Regular,PROD_045,Electronics,1,150.99,150.99
TXN_007674,2022-11-18,CUST_0358,West,Premium,PROD_009,Clothing,1,458.96,458.96
TXN_007675,2023-12-05,CUST_0215,East,Regular,PROD_040,Clothing,1,284.76,284.76
TXN_007676,2022-03-06,CUST_0117,East,Regular,PROD_015,Clothing,1,554.51,554.51
TXN_007677,2022-04-04,CUST_0220,West,Budget,PROD_021,Books,1,416.27,416.27
TXN_007678,2022-05-04,CUST_0008,East,Budget,PROD_045,Electronics,1,150.27,150.27
TXN_007679,2022-05-29,CUST_0172,South,Premium,PROD_029,Sports,1,313.28,313.28
TXN_007680,2022-06-04,CUST_0114,West,Regular,PROD_034,Home & Garden,1,35.05,35.05
TXN_007681,2023-08-13,CUST_0160,South,Regular,PROD_017,Clothing,2,183.74,367.48
TXN_007682,2023-11-13,CUST_0255,North,Regular,PROD_016,Home & Garden,1,451.66,451.66
TXN_007683,2022-04-25,CUST_0087,North,Budget,PROD_033,Home & Garden,2,481.92,963.85
TXN_007684,2022-11-22,CUST_0327,North,Budget,PROD_046,Sports,1,14.99,14.99
TXN_007685,2022-04-30,CUST_0266,East,Regular,PROD_023,Books,2,212.1,424.2
TXN_007686,2022-01-04,CUST_0122,North,Premium,PROD_042,Home & Garden,2,166.21,332.41
TXN_007687,2023-06-16,CUST_0270,North,Regular,PROD_039,Clothing,1,289.67,289.67
TXN_007688,2023-10-30,CUST_0425,East,Regular,PROD_020,Beauty,1,535.71,535.71
TXN_007689,2022-01-03,CUST_0049,North,Regular,PROD_046,Sports,1,17.04,17.04
TXN_007690,2022-09-16,CUST_0087,North,Budget,PROD_016,Home & Garden,1,594.6,594.6
TXN_007691,2022-04-22,CUST_0107,West,Budget,PROD_027,Clothing,1,280.17,280.17
TXN_007692,2022-09-14,CUST_0416,West,Budget,PROD_017,Clothing,1,181.41,181.41
TXN_007693,2023-12-15,CUST_0364,South,Premium,PROD_025,Clothing,1,289.68,289.68
TXN_007694,2022-08-01,CUST_0058,West,Regular,PROD_047,Electronics,1,395.42,395.42
TXN_007695,2022-10-10,CUST_0224,South,Budget,PROD_001,Electronics,1,384.26,384.26
TXN_007696,2022-11-27,CUST_0115,South,Regular,PROD_012,Sports,2,191.26,382.51
TXN_007697,2023-07-06,CUST_0198,East,Budget,PROD_031,Home & Garden,1,359.17,359.17
TXN_007698,2023-05-22,CUST_0418,West,Premium,PROD_031,Home & Garden,1,353.24,353.24
TXN_007699,2022-10-10,CUST_0254,North,Regular,PROD_039,Clothing,3,327.08,981.23
TXN_007700,2022-09-01,CUST_0411,East,Regular,PROD_039,Clothing,2,280.93,561.86
TXN_007701,2022-05-07,CUST_0023,North,Regular,PROD_024,Clothing,3,50.39,151.16
TXN_007702,2022-12-25,CUST_0355,South,Regular,PROD_016,Home & Garden,2,529.38,1058.77
TXN_007703,2022-05-25,CUST_0019,South,Regular,PROD_046,Sports,2,13.66,27.32
TXN_007704,2022-01-19,CUST_0253,North,Premium,PROD_032,Electronics,2,485.18,970.37
TXN_007705,2022-09-24,CUST_0449,North,Budget,PROD_023,Books,3,206.27,618.8
TXN_007706,2022-12-16,CUST_0316,South,Regular,PROD_044,Home & Garden,1,311.83,311.83
TXN_007707,2023-04-19,CUST_0470,South,Regular,PROD_049,Sports,1,271.19,271.19
TXN_007708,2022-01-22,CUST_0244,East,Premium,PROD_042,Home & Garden,2,160.66,321.33
TXN_007709,2022-10-18,CUST_0043,West,Budget,PROD_024,Clothing,1,54.95,54.95
TXN_007710,2022-04-10,CUST_0407,North,Premium,PROD_046,Sports,2,16.83,33.66
TXN_007711,2023-02-21,CUST_0124,East,Regular,PROD_005,Home & Garden,1,220.35,220.35
TXN_007712,2022-05-13,CUST_0106,North,Regular,PROD_046,Sports,2,16.09,32.17
TXN_007713,2022-08-05,CUST_0126,West,Regular,PROD_048,Sports,1,416.77,416.77
TXN_007714,2023-05-06,CUST_0103,West,Regular,PROD_022,Clothing,1,129.38,129.38
TXN_007715,2023-11-11,CUST_0465,North,Regular,PROD_018,Beauty,1,118.63,118.63
TXN_007716,2023-12-10,CUST_0435,North,Budget,PROD_035,Books,2,315.18,630.37
TXN_007717,2023-09-08,CUST_0086,East,Regular,PROD_030,Home & Garden,1,219.72,219.72
TXN_007718,2023-02-19,CUST_0212,West,Regular,PROD_012,Sports,2,168.94,337.88
TXN_007719,2022-11-09,CUST_0246,North,Regular,PROD_035,Books,2,291.27,582.54
TXN_007720,2022-10-01,CUST_0059,East,Regular,PROD_046,Sports,1,14.99,14.99
TXN_007721,2023-10-06,CUST_0102,East,Regular,PROD_002,Sports,1,215.54,215.54
TXN_007722,2022-01-03,CUST_0167,South,Regular,PROD_007,Books,2,126.69,253.38
TXN_007723,2022-12-22,CUST_0343,North,Regular,PROD_035,Books,1,338.12,338.12
TXN_007724,2022-11-01,CUST_0111,East,Budget,PROD_010,Electronics,1,65.75,65.75
TXN_007725,2022-10-17,CUST_0331,East,Regular,PROD_004,Clothing,2,95.63,191.26
TXN_007726,2023-04-16,CUST_0076,North,Budget,PROD_021,Books,1,337.51,337.51
TXN_007727,2022-08-20,CUST_0371,West,Premium,PROD_009,Clothing,2,471.63,943.27
TXN_007728,2023-12-20,CUST_0350,East,Regular,PROD_003,Clothing,1,181.39,181.39
TXN_007729,2022-04-19,CUST_0399,South,Premium,PROD_032,Electronics,1,507.11,507.11
TXN_007730,2022-12-31,CUST_0117,East,Regular,PROD_020,Beauty,1,435.98,435.98
TXN_007731,2022-01-10,CUST_0438,West,Regular,PROD_002,Sports,3,207.76,623.27
TXN_007732,2022-07-16,CUST_0302,North,Premium,PROD_028,Clothing,1,303.73,303.73
TXN_007733,2022-06-25,CUST_0477,North,Regular,PROD_047,Electronics,1,457.14,457.14
TXN_007734,2022-12-12,CUST_0290,South,Budget,PROD_021,Books,1,432.63,432.63
TXN_007735,2023-11-04,CUST_0191,West,Regular,PROD_040,Clothing,1,241.64,241.64
TXN_007736,2022-09-09,CUST_0071,East,Regular,PROD_012,Sports,1,217.66,217.66
TXN_007737,2022-02-26,CUST_0268,North,Regular,PROD_041,Books,1,46.8,46.8
TXN_007738,2022-10-27,CUST_0060,West,Budget,PROD_005,Home & Garden,1,226.36,226.36
